,chembl_id,value,smiles
117,CHEMBL1085676,41000.0,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CNC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
118,CHEMBL108692,135.0,CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OC[Si](C)(C)c2ccccc2C)c1
119,CHEMBL1087014,2000.0,Cc1nc(-c2cnc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)s2)no1
120,CHEMBL1087015,1.0,OCc1nc(-c2cnc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)s2)no1
121,CHEMBL1087180,97400.0,CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O
122,CHEMBL1087308,59500.0,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC5=C(C[C@]4(C)[C@H]3CC[C@]12C)C(c1ccccc1)OC(N)=C5C#N
123,CHEMBL1087309,66000.0,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C/C(=N/n5c(-c6ccccc6)csc5=S)CC[C@]4(C)[C@H]3CC[C@]12C
124,CHEMBL1087438,5510.0,C[C@@H]1C[C@H]2O[C@@]3(C[C@@H]2C(C)(C)O)[C@H](O)[C@@]2(C)[C@@H]4CC[C@H]5C(C)(C)C(=O)CC[C@@]56C[C@@]46CC[C@]2(C)[C@@H]13
125,CHEMBL1087772,16.0,FC(F)(F)c1ccccc1OC1CCN(c2ncc(-c3ncon3)s2)CC1
126,CHEMBL1088009,29000.0,O=C(OC[C@@H](OC(=O)c1ccccc1)[C@@H](COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1
127,CHEMBL1088190,160000.0,COC(=O)c1cc2c(cc1O)[nH]c1ccccc12
128,CHEMBL1088450,40000.0,C=C1C[C@@H](O)[C@@H](O)/C(C)=C\C[C@@H]2C([C@@H](OC(C)=O)[C@H](C=C(C)C)OC(C)=O)=CO[C@H](OC(C)=O)[C@@H]12
129,CHEMBL1088451,40000.0,C=C1C[C@@H](O)[C@@H](O)C(=C)CC[C@@H]2C([C@@H](OC(C)=O)[C@H](C=C(C)C)OC(C)=O)=CO[C@H](OC(C)=O)[C@@H]12
130,CHEMBL1088570,105000.0,O=C(OC[C@@H](O)[C@@H](O)COC(=O)/C(Cc1ccc(O)cc1)=N\O)/C(Cc1ccc(O)cc1)=N\O
131,CHEMBL1088596,40000.0,C=C1C[C@@H](OC(C)=O)/C=C(\C)CC[C@@H]2/C(=C\C=C\C(C)(C)O)CO[C@H](O)[C@@H]12
